ID,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,pad3,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3
234005,1,0,System.Byte[],234005,-1,0,0,-1,0,-1,50805,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,234006,10005,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
234006,1,0,System.Byte[],234006,-1,0,0,-1,0,-1,50806,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,234007,10006,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
234007,1,0,System.Byte[],234007,-1,0,0,-1,0,-1,50807,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,234008,10007,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
234008,1,0,System.Byte[],234008,-1,0,0,-1,0,-1,50808,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,234009,10008,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
234009,1,0,System.Byte[],234009,-1,0,0,-1,0,-1,50809,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,234010,10009,3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
234010,1,0,System.Byte[],234010,-1,0,0,-1,0,-1,50810,-1,20000610,0,-1,System.Byte[],454,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,69,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235000,1,0,System.Byte[],235000,-1,0,0,-1,0,-1,51200,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235001,10000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235001,1,0,System.Byte[],235001,-1,0,0,-1,0,-1,51201,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235002,10001,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235002,1,0,System.Byte[],235002,-1,0,0,-1,0,-1,51202,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235003,10002,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235003,1,0,System.Byte[],235003,-1,0,0,-1,0,-1,51203,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235004,10003,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235004,1,0,System.Byte[],235004,-1,0,0,-1,0,-1,51204,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235005,10004,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235005,1,0,System.Byte[],235005,-1,0,0,-1,0,-1,51205,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235006,10005,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235006,1,0,System.Byte[],235006,-1,0,0,-1,0,-1,51206,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235007,10006,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235007,1,0,System.Byte[],235007,-1,0,0,-1,0,-1,51207,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235008,10007,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235008,1,0,System.Byte[],235008,-1,0,0,-1,0,-1,51208,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235009,10008,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235009,1,0,System.Byte[],235009,-1,0,0,-1,0,-1,51209,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,235010,10009,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
235010,1,0,System.Byte[],235010,-1,0,0,-1,0,-1,51210,-1,20000610,0,-1,System.Byte[],455,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,35,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236000,0,0,System.Byte[],236000,-1,0,0,-1,0,-1,51600,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236001,10000,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236001,0,0,System.Byte[],236001,-1,0,0,-1,0,-1,51601,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236002,10001,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236002,0,0,System.Byte[],236002,-1,0,0,-1,0,-1,51602,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236003,10002,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236003,0,0,System.Byte[],236003,-1,0,0,-1,0,-1,51603,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236004,10003,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236004,0,0,System.Byte[],236004,-1,0,0,-1,0,-1,51604,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236005,10004,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236005,0,0,System.Byte[],236005,-1,0,0,-1,0,-1,51605,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236006,10005,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236006,0,0,System.Byte[],236006,-1,0,0,-1,0,-1,51606,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236007,10006,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236007,0,0,System.Byte[],236007,-1,0,0,-1,0,-1,51607,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236008,10007,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236008,0,0,System.Byte[],236008,-1,0,0,-1,0,-1,51608,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236009,10008,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236009,0,0,System.Byte[],236009,-1,0,0,-1,0,-1,51609,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,236010,10009,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
236010,0,0,System.Byte[],236010,-1,0,0,-1,0,-1,51610,-1,20000610,0,-1,System.Byte[],111,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,31,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237000,1,0,System.Byte[],237000,-1,0,0,-1,0,-1,51400,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237001,10000,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237001,1,0,System.Byte[],237001,-1,0,0,-1,0,-1,51401,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237002,10001,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237002,1,0,System.Byte[],237002,-1,0,0,-1,0,-1,51402,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237003,10002,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237003,1,0,System.Byte[],237003,-1,0,0,-1,0,-1,51403,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237004,10003,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237004,1,0,System.Byte[],237004,-1,0,0,-1,0,-1,51404,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237005,10004,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237005,1,0,System.Byte[],237005,-1,0,0,-1,0,-1,51405,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237006,10005,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237006,1,0,System.Byte[],237006,-1,0,0,-1,0,-1,51406,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237007,10006,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237007,1,0,System.Byte[],237007,-1,0,0,-1,0,-1,51407,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237008,10007,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237008,1,0,System.Byte[],237008,-1,0,0,-1,0,-1,51408,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237009,10008,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237009,1,0,System.Byte[],237009,-1,0,0,-1,0,-1,51409,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,237010,10009,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
237010,1,0,System.Byte[],237010,-1,0,0,-1,0,-1,51410,-1,20000610,0,-1,System.Byte[],456,0,-1,-1,-1,1,0,50,7,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,1,1,0,-1,52,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
238000,1,0,System.Byte[],238000,-1,0,0,-1,0,-1,60000,-1,20000610,0,-1,System.Byte[],470,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,47,-1,238001,10100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
238001,1,0,System.Byte[],238001,-1,0,0,-1,0,-1,60001,-1,20000610,0,-1,System.Byte[],470,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,47,-1,238002,10101,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
238002,1,0,System.Byte[],238002,-1,0,0,-1,0,-1,60002,-1,20000610,0,-1,System.Byte[],470,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,47,-1,238003,10102,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
238003,1,0,System.Byte[],238003,-1,0,0,-1,0,-1,60003,-1,20000610,0,-1,System.Byte[],470,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,47,-1,238004,10103,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
238004,1,0,System.Byte[],238004,-1,0,0,-1,0,-1,60004,-1,20000610,0,-1,System.Byte[],470,0,-1,-1,-1,1,0,50,8,2,0,System.Byte[],34,13,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,2,1,0,-1,47,-1,238005,10104,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710550,System.Byte[]
