ID,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,pad8,elixir_material00,elixir_material01,elixir_material02,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,pad4,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,pad5,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType,isSyncTarget,pad,pad6,wepParamType_Right1,wepParamType_Right2,wepParamType_Right3,wepParamType_Left1,wepParamType_Left2,wepParamType_Left3,pad2,equip_Subwep_Right3,equip_Subwep_Left3,pad3,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,HpEstMax,MpEstMax,pad7,voiceType,reserve
8517,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,2900,2901,2902,2903,2904,2905,2906,2907,2908,2909,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,99,99,99,99,99,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8518,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,2910,2911,2912,2913,2914,2915,2916,2917,2918,2819,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,99,99,99,99,99,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8519,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,100,101,102,103,106,108,112,150,104,105,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,1,1,1,1,1,99,99,1,1,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,109,110,-1,-1,-1,1,1,1,0,0,0,3,3,System.Byte[],0,System.Byte[]
8520,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,201,221,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,3,3,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8521,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,8102,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,0,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8522,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,3360,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,0,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8523,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,3000,3010,3011,3020,650,660,661,3030,3040,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,10,10,10,10,10,10,10,10,10,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9500,-1,-1,-1,-1,1,99,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8524,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,3050,3051,3060,3070,3080,3350,3360,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,10,10,10,10,10,10,10,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9500,-1,-1,-1,-1,1,99,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8525,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,3300,3310,3320,3330,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,10,10,10,10,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9500,-1,-1,-1,-1,1,99,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8526,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,3500,3510,3520,3550,3580,3610,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,1,1,1,1,1,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9510,-1,-1,-1,-1,1,99,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8539,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,1210,1120,1160,3310,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,10,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8540,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,1490,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,0,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8545,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,190,130,135,-1,-1,-1,-1,130,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,1,10,0,0,0,0,1,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],191,192,193,194,195,196,1,1,1,1,1,1,3,3,System.Byte[],0,System.Byte[]
8546,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,2950,2951,2952,2953,2954,2955,2956,2957,2958,2959,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,99,99,99,99,99,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8547,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,2960,2961,2962,2963,2964,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8548,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,370,380,390,391,600,610,630,640,650,660,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,1,1,1,1,1,1,1,1,1,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9501,9502,9500,-1,-1,1,99,99,99,0,0,3,3,System.Byte[],0,System.Byte[]
8549,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,661,670,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,1,1,1,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,9501,9502,9500,-1,-1,1,99,99,99,0,0,3,3,System.Byte[],0,System.Byte[]
8550,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,1290,1291,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,0,0,0,99,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8551,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,1830,1831,1840,1841,1850,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8552,0,0,0,0,2000000,3000000,31000000,41000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,5000,6000,7000,-1,-1,-1,2120,2130,2131,2160,2170,2180,2190,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],39,10,10,14,50,13,10,7,4,2,10,99,99,99,99,99,99,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,24000000,System.Byte[],130,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8553,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11000,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8554,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11001,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8555,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11002,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8556,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11003,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8557,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11004,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8558,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11005,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8559,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11006,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8560,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11007,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8561,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11008,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8562,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11009,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8563,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11010,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8564,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11011,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8565,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11012,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8566,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11013,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8567,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11014,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8568,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11015,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8569,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11016,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8570,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11017,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8571,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11016,11017,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
8572,0,0,0,50000,2000000,33000000,31000000,35000000,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],11018,-1,-1,4000,5000,6000,7000,-1,-1,-1,250,130,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],325,50,50,14,50,50,50,50,50,2,50,1,1,0,0,0,0,0,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],34000000,36000000,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
