ID,textureId,dmypolyId,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpeffectId,pad_10,replaceTextureId_byMaterial,dmypolyCategory,pad_05,useDeferredDecal,usePaintDecal,bloodTypeEnable,bUseNormal,pad_08,pad_09,usePom,useEmissive,putVertical,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHightScale,pomSampleMin,pomSampleMax,blendMode,appearDirType,emissiveValueBegin,emissiveValueEnd,emissiveTime,bIntpEnable,pad_01,intpIntervalDist,beginIntpTextureId,endIntpTextureId,appearSfxId,appearSfxOffsetPos,maskTextureId,diffuseTextureId,reflecTextureId,maskScale,normalTextureId,heightTextureId,emissiveTextureId,diffuseColorR,diffuseColorG,diffuseColorB,pad_03,reflecColorR,reflecColorG,reflecColorB,bLifeEnable,siniScale,lifeTimeSec,fadeOutTimeSec,priority,bDistThinOutEnable,bAlignedTexRandomVariationEnable,distThinOutCheckDist,distThinOutCheckAngleDeg,distThinOutMaxNum,distThinOutCheckNum,delayAppearFrame,randVaria_Diffuse,randVaria_Mask,randVaria_Reflec,pad_12,randVaria_Normal,randVaria_Height,randVaria_Emissive,pad_11,fadeInTimeSec,thinOutOverlapMultiRadius,thinOutNeighborAddRadius,thinOutOverlapLimitNum,thinOutNeighborLimitNum,thinOutMode,emissiveColorR,emissiveColorG,emissiveColorB,maxDecalSfxCreatableSlopeAngleDeg,pad_02
300043141,-1,-1,-90,0,-25,1,0.3,0.3,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,100,120,0,0,0,0,0,0,0,8,64,1,0,0,0,0,0,System.Byte[],0.01,-1,-1,-1,0,100004000,210000,9900000,1,100002000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,200,30,0,0,1,0,0,1,1,0,0,3,0,0,3,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300043151,-1,-1,-90,0,-0.1,0.45,0.375,0.375,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100003000,210000,9900000,1,100003001,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,200,30,0,0,1,0,0,1,1,0,0,3,0,0,3,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300043199,-1,-1,-90,0,-0.1,1,2.5,2.5,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100000000,210000,9900000,1,100000000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,200,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300044101,-1,-1,-90,0,-0.1,0.45,0.35,0.35,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100000000,210000,9900000,1,100000000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,30,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300044111,-1,-1,-90,0,-0.1,0.45,0.375,0.375,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100001000,210000,9900000,1,100001000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,30,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300045101,-1,-1,-90,0,-0.1,0.45,0.35,0.35,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100000000,210000,9900000,1,100000000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,30,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
300045111,-1,-1,-90,0,-0.1,0.45,0.375,0.375,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,100,100,0,0,0,0,0,0,0,8,64,1,0,40,0,15,0,System.Byte[],0.01,-1,-1,-1,0,100001000,210000,9900000,1,100001000,-1,-1,10,10,10,System.Byte[],10,10,10,1,1,30,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600101104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,64,64,64,System.Byte[],255,255,255,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109000,-1,-1,-30,180,-0.5,5,0.6,6,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109001,-1,-1,-80,0,-0.5,5,0.6,6,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109002,-1,-1,40,0,-0.5,5,0.6,6,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109003,-1,-1,-30,-120,-0.5,5,0.6,6,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109004,-1,-1,-30,120,-0.5,5,0.6,6,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600109104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600110104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111100,-1,-1,-30,180,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111101,-1,-1,-80,0,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111102,-1,-1,40,0,-0.5,5,0.9,4.5,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111103,-1,-1,-30,-120,-0.5,5,0.9,6,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600111104,-1,-1,-30,120,-0.5,5,0.9,6,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600118104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,64,48,32,System.Byte[],128,96,64,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
