ID,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,materialSetId,maxReinforceLevel,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,reinforcePriceRate,baseChangePriceRate,enableGemRank,pad2,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
1214,1.198,1,1.198,1,2.12,1,1,1.228,1.228,1.796,1.796,0.95,1.14,0.95,0.95,0.95,0.95,0.95,0.95,1.112,0,0,0,0,0,0,14,14,1,0.95,1.796,0.95,3.6,1,0,System.Byte[],1,1,2.12
1215,1.23,1,1.23,1,2.2,1,1,1.28,1.28,1.86,1.86,0.95,1.15,0.95,0.95,0.95,0.95,0.95,0.95,1.12,0,0,0,0,0,0,15,15,1,0.95,1.86,0.95,3.8,1,0,System.Byte[],1,1,2.2
1216,1.262,1,1.262,1,2.28,1,1,1.332,1.332,1.924,1.924,0.95,1.16,0.95,0.95,0.95,0.95,0.95,0.95,1.128,0,0,0,0,0,0,16,16,1,0.95,1.924,0.95,4,1,0,System.Byte[],1,1,2.28
1217,1.294,1,1.294,1,2.36,1,1,1.384,1.384,1.988,1.988,0.95,1.17,0.95,0.95,0.95,0.95,0.95,0.95,1.136,0,0,0,0,0,0,17,17,1,0.95,1.988,0.95,4.2,1,0,System.Byte[],1,1,2.36
1218,1.326,1,1.326,1,2.44,1,1,1.436,1.436,2.052,2.052,0.95,1.18,0.95,0.95,0.95,0.95,0.95,0.95,1.144,0,0,0,0,0,0,18,18,1,0.95,2.052,0.95,4.4,1,0,System.Byte[],1,1,2.44
1219,1.358,1,1.358,1,2.52,1,1,1.488,1.488,2.116,2.116,0.95,1.19,0.95,0.95,0.95,0.95,0.95,0.95,1.152,0,0,0,0,0,0,19,19,1,0.95,2.116,0.95,4.6,1,0,System.Byte[],1,1,2.52
1220,1.39,1,1.39,1,2.6,1,1,1.54,1.54,2.18,2.18,0.95,1.2,0.95,0.95,0.95,0.95,0.95,0.95,1.16,0,0,0,0,0,0,20,20,1,0.95,2.18,0.95,4.8,1,0,System.Byte[],1,1,2.6
1221,1.422,1,1.422,1,2.68,1,1,1.592,1.592,2.244,2.244,0.95,1.21,0.95,0.95,0.95,0.95,0.95,0.95,1.168,0,0,0,0,0,0,21,21,1,0.95,2.244,0.95,5,1,0,System.Byte[],1,1,2.68
1222,1.454,1,1.454,1,2.76,1,1,1.644,1.644,2.308,2.308,0.95,1.22,0.95,0.95,0.95,0.95,0.95,0.95,1.176,0,0,0,0,0,0,22,22,1,0.95,2.308,0.95,5.2,1,0,System.Byte[],1,1,2.76
1223,1.486,1,1.486,1,2.84,1,1,1.696,1.696,2.372,2.372,0.95,1.23,0.95,0.95,0.95,0.95,0.95,0.95,1.184,0,0,0,0,0,0,23,23,1,0.95,2.372,0.95,5.4,1,0,System.Byte[],1,1,2.84
1224,1.518,1,1.518,1,2.92,1,1,1.748,1.748,2.436,2.436,0.95,1.24,0.95,0.95,0.95,0.95,0.95,0.95,1.192,0,0,0,0,0,0,24,24,1,0.95,2.436,0.95,5.6,1,0,System.Byte[],1,1,2.92
1225,1.55,1,1.55,1,3,1,1,1.8,1.8,2.5,2.5,0.95,1.25,0.95,0.95,0.95,0.95,0.95,0.95,1.2,0,0,0,0,0,0,25,25,1,0.95,2.5,0.95,5.8,1,0,System.Byte[],1,1,3
2000,0.8,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8,1,1,1,1,1,0,System.Byte[],1,1,1
2001,0.88,0.88,0.88,0.88,1.08,1,1,1.032,1.032,1.032,1.032,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.88,1,1.032,1,1,1,0,System.Byte[],1,1,1.08
2002,0.96,0.96,0.96,0.96,1.16,1,1,1.064,1.064,1.064,1.064,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0.96,1,1.064,1,1.2,1,0,System.Byte[],1,1,1.16
2003,1.04,1.04,1.04,1.04,1.24,1,1,1.096,1.096,1.096,1.096,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,1.04,1,1.096,1,1.4,1,0,System.Byte[],1,1,1.24
2004,1.12,1.12,1.12,1.12,1.32,1,1,1.128,1.128,1.128,1.128,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,4,1.12,1,1.128,1,1.6,1,0,System.Byte[],1,1,1.32
2005,1.2,1.2,1.2,1.2,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,5,1.2,1,1.16,1,1.8,1,0,System.Byte[],1,1,1.4
2006,1.28,1.28,1.28,1.28,1.48,1,1,1.192,1.192,1.192,1.192,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,6,1.28,1,1.192,1,2,1,0,System.Byte[],1,1,1.48
2007,1.36,1.36,1.36,1.36,1.56,1,1,1.224,1.224,1.224,1.224,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,7,1.36,1,1.224,1,2.2,1,0,System.Byte[],1,1,1.56
2008,1.44,1.44,1.44,1.44,1.64,1,1,1.256,1.256,1.256,1.256,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,8,1.44,1,1.256,1,2.4,1,0,System.Byte[],1,1,1.64
2009,1.52,1.52,1.52,1.52,1.72,1,1,1.288,1.288,1.288,1.288,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,1.52,1,1.288,1,2.6,1,0,System.Byte[],1,1,1.72
2010,1.6,1.6,1.6,1.6,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,10,1.6,1,1.32,1,2.8,1,0,System.Byte[],1,1,1.8
2011,1.68,1.68,1.68,1.68,1.88,1,1,1.352,1.352,1.352,1.352,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,11,1.68,1,1.352,1,3,1,0,System.Byte[],1,1,1.88
2012,1.76,1.76,1.76,1.76,1.96,1,1,1.384,1.384,1.384,1.384,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,12,1.76,1,1.384,1,3.2,1,0,System.Byte[],1,1,1.96
2013,1.84,1.84,1.84,1.84,2.04,1,1,1.416,1.416,1.416,1.416,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,13,1.84,1,1.416,1,3.4,1,0,System.Byte[],1,1,2.04
2014,1.92,1.92,1.92,1.92,2.12,1,1,1.448,1.448,1.448,1.448,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,14,1.92,1,1.448,1,3.6,1,0,System.Byte[],1,1,2.12
2015,2,2,2,2,2.2,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,15,2,1,1.48,1,3.8,1,0,System.Byte[],1,1,2.2
2016,2.08,2.08,2.08,2.08,2.28,1,1,1.512,1.512,1.512,1.512,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,16,2.08,1,1.512,1,4,1,0,System.Byte[],1,1,2.28
2017,2.16,2.16,2.16,2.16,2.36,1,1,1.544,1.544,1.544,1.544,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,17,2.16,1,1.544,1,4.2,1,0,System.Byte[],1,1,2.36
2018,2.24,2.24,2.24,2.24,2.44,1,1,1.576,1.576,1.576,1.576,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,18,2.24,1,1.576,1,4.4,1,0,System.Byte[],1,1,2.44
2019,2.32,2.32,2.32,2.32,2.52,1,1,1.608,1.608,1.608,1.608,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,19,2.32,1,1.608,1,4.6,1,0,System.Byte[],1,1,2.52
2020,2.4,2.4,2.4,2.4,2.6,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,20,2.4,1,1.64,1,4.8,1,0,System.Byte[],1,1,2.6
2021,2.48,2.48,2.48,2.48,2.68,1,1,1.672,1.672,1.672,1.672,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,21,2.48,1,1.672,1,5,1,0,System.Byte[],1,1,2.68
2022,2.56,2.56,2.56,2.56,2.76,1,1,1.704,1.704,1.704,1.704,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,22,2.56,1,1.704,1,5.2,1,0,System.Byte[],1,1,2.76
2023,2.64,2.64,2.64,2.64,2.84,1,1,1.736,1.736,1.736,1.736,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,23,2.64,1,1.736,1,5.4,1,0,System.Byte[],1,1,2.84
2024,2.72,2.72,2.72,2.72,2.92,1,1,1.768,1.768,1.768,1.768,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,24,2.72,1,1.768,1,5.6,1,0,System.Byte[],1,1,2.92
2025,2.8,2.8,2.8,2.8,3,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,25,2.8,1,1.8,1,5.8,1,0,System.Byte[],1,1,3
2100,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
2101,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2102,1.46,1.46,1.46,1.46,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.46,1,1.16,1,1.6,1,0,System.Byte[],1,1,1
2103,1.64,1.64,1.64,1.64,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.64,1,1.24,1,2.2,1,0,System.Byte[],1,1,1
2104,1.82,1.82,1.82,1.82,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.82,1,1.32,1,2.8,1,0,System.Byte[],1,1,1
2105,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,4,1,0,System.Byte[],1,1,1
2200,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.15,1,1,1,1,1,0,System.Byte[],1,1,1
2201,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2202,1.37,1.37,1.37,1.37,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.37,1,1.16,1,1.4,1,0,System.Byte[],1,1,1
2203,1.6,1.6,1.6,1.6,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.6,1,1.24,1,1.8,1,0,System.Byte[],1,1,1
2204,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.8,1,1.32,1,2.2,1,0,System.Byte[],1,1,1
2205,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
2300,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
2301,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2302,1.46,1.46,1.46,1.46,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.46,1,1.16,1,1.6,1,0,System.Byte[],1,1,1
2303,1.64,1.64,1.64,1.64,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.64,1,1.24,1,2.2,1,0,System.Byte[],1,1,1
2304,1.82,1.82,1.82,1.82,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.82,1,1.32,1,2.8,1,0,System.Byte[],1,1,1
2305,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,4,1,0,System.Byte[],1,1,1
2400,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.15,1,1,1,1,1,0,System.Byte[],1,1,1
2401,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2402,1.37,1.37,1.37,1.37,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.37,1,1.16,1,1.4,1,0,System.Byte[],1,1,1
2403,1.6,1.6,1.6,1.6,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.6,1,1.24,1,1.8,1,0,System.Byte[],1,1,1
2404,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.8,1,1.32,1,2.2,1,0,System.Byte[],1,1,1
2405,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
2500,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
2501,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2502,1.46,1.46,1.46,1.46,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.46,1,1.16,1,1.6,1,0,System.Byte[],1,1,1
2503,1.64,1.64,1.64,1.64,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.64,1,1.24,1,2.2,1,0,System.Byte[],1,1,1
2504,1.82,1.82,1.82,1.82,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.82,1,1.32,1,2.8,1,0,System.Byte[],1,1,1
2505,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,4,1,0,System.Byte[],1,1,1
2600,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.15,1,1,1,1,1,0,System.Byte[],1,1,1
2601,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
2602,1.37,1.37,1.37,1.37,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.37,1,1.16,1,1.4,1,0,System.Byte[],1,1,1
2603,1.6,1.6,1.6,1.6,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.6,1,1.24,1,1.8,1,0,System.Byte[],1,1,1
2604,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.8,1,1.32,1,2.2,1,0,System.Byte[],1,1,1
2605,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
2700,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
2701,1.17,1.17,1.17,1.17,1.1,1,1,1.07,1.07,1.07,1.07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1.17,1,1.07,1,1,1,0,System.Byte[],1,1,1
2702,1.24,1.24,1.24,1.24,1.2,1,1,1.14,1.14,1.14,1.14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,1.24,1,1.14,1,1.2,1,0,System.Byte[],1,1,1
2703,1.31,1.31,1.31,1.31,1.3,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,1.31,1,1.21,1,1.4,1,0,System.Byte[],1,1,1
2704,1.38,1.38,1.38,1.38,1.4,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,4,1.38,1,1.29,1,1.6,1,0,System.Byte[],1,1,1
2705,1.45,1.45,1.45,1.45,1.5,1,1,1.31,1.31,1.31,1.31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,5,1.45,1,1.31,1,1.8,1,0,System.Byte[],1,1,1
2706,1.52,1.52,1.52,1.52,1.6,1,1,1.33,1.33,1.33,1.33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,6,1.52,1,1.33,1,2,1,0,System.Byte[],1,1,1
2707,1.59,1.59,1.59,1.59,1.7,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,7,1.59,1,1.35,1,2.2,1,0,System.Byte[],1,1,1
2708,1.66,1.66,1.66,1.66,1.8,1,1,1.37,1.37,1.37,1.37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,8,1.66,1,1.37,1,2.4,1,0,System.Byte[],1,1,1
2709,1.73,1.73,1.73,1.73,1.9,1,1,1.39,1.39,1.39,1.39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,1.73,1,1.39,1,2.6,1,0,System.Byte[],1,1,1
2710,1.8,1.8,1.8,1.8,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,10,1.8,1,1.4,1,3,1,0,System.Byte[],1,1,1
2800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,System.Byte[],1,1,1
2801,1.08,1.08,1.08,1.08,1.1,1,1,1.07,1.07,1.07,1.07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1.08,1,1.07,1,1,1,0,System.Byte[],1,1,1
2802,1.16,1.16,1.16,1.16,1.2,1,1,1.14,1.14,1.14,1.14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,1.16,1,1.14,1,1.2,1,0,System.Byte[],1,1,1
2803,1.24,1.24,1.24,1.24,1.3,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,1.24,1,1.21,1,1.4,1,0,System.Byte[],1,1,1
2804,1.32,1.32,1.32,1.32,1.4,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,4,1.32,1,1.29,1,1.6,1,0,System.Byte[],1,1,1
2805,1.4,1.4,1.4,1.4,1.5,1,1,1.31,1.31,1.31,1.31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,5,1.4,1,1.31,1,1.8,1,0,System.Byte[],1,1,1
2806,1.48,1.48,1.48,1.48,1.6,1,1,1.33,1.33,1.33,1.33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,6,1.48,1,1.33,1,2,1,0,System.Byte[],1,1,1
2807,1.56,1.56,1.56,1.56,1.7,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,7,1.56,1,1.35,1,2.2,1,0,System.Byte[],1,1,1
2808,1.64,1.64,1.64,1.64,1.8,1,1,1.37,1.37,1.37,1.37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,8,1.64,1,1.37,1,2.4,1,0,System.Byte[],1,1,1
2809,1.72,1.72,1.72,1.72,1.9,1,1,1.39,1.39,1.39,1.39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,1.72,1,1.39,1,2.6,1,0,System.Byte[],1,1,1
2810,1.8,1.8,1.8,1.8,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,10,1.8,1,1.4,1,3,1,0,System.Byte[],1,1,1
3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,System.Byte[],1,1,1
3100,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,System.Byte[],1,1,1
3101,1.25,1.25,1.25,1.25,1.1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,1,1,1.25,1,0,1,1,1,0,System.Byte[],1,1,1
3102,1.5,1.5,1.5,1.5,1.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,2,2,1.5,1,0,1,1.2,1,0,System.Byte[],1,1,1
3103,1.75,1.75,1.75,1.75,1.3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,3,3,1.75,1,0,1,1.4,1,0,System.Byte[],1,1,1
3104,2,2,2,2,1.4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,4,4,2,1,0,1,1.6,1,0,System.Byte[],1,1,1
3105,2.25,2.25,2.25,2.25,1.5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,5,5,2.25,1,0,1,1.8,1,0,System.Byte[],1,1,1
3106,2.5,2.5,2.5,2.5,1.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,6,6,2.5,1,0,1,2,1,0,System.Byte[],1,1,1
3107,2.75,2.75,2.75,2.75,1.7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,7,7,2.75,1,0,1,2.2,1,0,System.Byte[],1,1,1
3108,3,3,3,3,1.8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,8,8,3,1,0,1,2.4,1,0,System.Byte[],1,1,1
3109,3.25,3.25,3.25,3.25,1.9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.18,0,0,0,0,0,0,9,9,3.25,1,0,1,2.6,1,0,System.Byte[],1,1,1
3110,3.5,3.5,3.5,3.5,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,10,10,3.5,1,0,1,3,1,0,System.Byte[],1,1,1
3200,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,System.Byte[],1,1,1
3201,1.1,1.1,1.1,1.1,1.1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,1,1,1.1,1,0,1,1,1,0,System.Byte[],1,1,1
3202,1.2,1.2,1.2,1.2,1.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,2,2,1.2,1,0,1,1.2,1,0,System.Byte[],1,1,1
3203,1.3,1.3,1.3,1.3,1.3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,3,3,1.3,1,0,1,1.4,1,0,System.Byte[],1,1,1
3204,1.4,1.4,1.4,1.4,1.4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,4,4,1.4,1,0,1,1.6,1,0,System.Byte[],1,1,1
3205,1.5,1.5,1.5,1.5,1.5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,5,5,1.5,1,0,1,1.8,1,0,System.Byte[],1,1,1
3206,1.6,1.6,1.6,1.6,1.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,6,6,1.6,1,0,1,2,1,0,System.Byte[],1,1,1
3207,1.7,1.7,1.7,1.7,1.7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,7,7,1.7,1,0,1,2.2,1,0,System.Byte[],1,1,1
3208,1.8,1.8,1.8,1.8,1.8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,8,8,1.8,1,0,1,2.4,1,0,System.Byte[],1,1,1
3209,1.9,1.9,1.9,1.9,1.9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.18,0,0,0,0,0,0,9,9,1.9,1,0,1,2.6,1,0,System.Byte[],1,1,1
3210,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,10,10,2,1,0,1,3,1,0,System.Byte[],1,1,1
3300,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
3301,1.48,1.48,1.48,1.48,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.48,1,1.08,1,1,1,0,System.Byte[],1,1,1
3302,1.86,1.86,1.86,1.86,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.86,1,1.16,1,1.6,1,0,System.Byte[],1,1,1
3303,2.24,2.24,2.24,2.24,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,2.24,1,1.24,1,2.2,1,0,System.Byte[],1,1,1
3304,2.62,2.62,2.62,2.62,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,2.62,1,1.32,1,2.8,1,0,System.Byte[],1,1,1
3305,3,3,3,3,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,3,1,1.4,1,4,1,0,System.Byte[],1,1,1
4000,0.95,1,1,1,1,1,1,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
4001,1.04,1.1,1.1,1.1,1.1,1,1,1.59,0,1,1,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
